bio6,bio11,bio12,bio13,bio2,bio3,bio4,bio5,bio14,bio15,label,fold,decimalLongitude,decimalLatitude
1.59675,6.979708,1465.0,245.0,8.665604,27.238977,835.7494,33.41,38.0,48.635876,1,1,119.63238,29.031361
-0.3075,4.6408334,1622.0,280.0,7.63375,24.80423,851.28735,30.4685,41.0,54.255623,1,3,118.248811,29.955836
4.538,9.417125,1507.0,270.0,7.768333,30.973598,625.53656,29.6185,34.0,60.563053,1,0,118.80199,25.8568
0.819,5.402,935.0,225.0,7.860708,27.549774,766.0917,29.35175,4.0,93.614716,1,0,105.843358,32.435432
-11.8165,-3.8392081,549.0,192.0,11.593375,28.163698,1122.0366,29.34775,3.0,133.96568,1,3,117.473706,40.00266
-9.2285,-2.2645001,591.0,111.0,10.592958,28.841839,949.52893,27.49925,4.0,79.31257,1,2,107.798785,35.205882
-0.25975,4.551958,1014.0,164.0,7.356104,23.202265,903.3707,31.4445,34.0,53.80695,1,4,120.31968,31.526047
1.587,6.20825,1113.0,210.0,7.773396,29.38069,691.57104,28.0445,18.0,70.17945,1,4,106.761103,26.543493
3.78325,11.830375,1313.0,248.0,11.130313,47.39732,444.12155,27.26625,17.0,76.4933,1,3,98.966667,25.5
-0.45275,6.6310835,1236.0,211.0,9.726292,45.332394,440.17926,21.00275,18.0,66.569374,1,3,98.8,25.833333
0.97824997,9.064375,1395.0,258.0,10.910313,48.03554,446.0228,23.69125,17.0,74.91937,1,2,98.5,25.416667
-2.31425,5.0996666,993.0,162.0,10.505292,46.302784,467.34198,20.374,15.0,60.373154,1,3,99.333333,26.333333
-6.79675,0.9895833,805.0,146.0,11.187438,45.626698,506.75644,17.72275,11.0,67.397026,1,4,100.175,27.0983
-4.11575,2.6591666,729.0,166.0,10.679625,29.7288,955.40393,31.807749,10.0,78.553894,1,0,113.607011,33.878429
3.9845,10.830875,951.0,186.0,10.607145,47.959785,432.28003,26.10125,11.0,84.399895,1,1,103.05,24.266667
-10.24725,-2.7499166,554.0,193.0,11.602479,28.93675,1090.555,29.84875,3.0,135.76682,1,2,116.0,40.0
-14.76,-5.431542,168.0,45.0,15.042708,33.075073,1116.6361,30.7205,1.0,93.63587,1,2,104.69114,38.073254
-24.57675,-16.868958,151.0,40.0,12.706688,33.910046,911.836,12.895,3.0,87.472466,0,3,78.6327,32.835
-4.067,2.253875,711.0,190.0,10.104834,28.354893,988.9192,31.57,15.0,88.54178,0,2,116.5327,33.935
-16.00925,-8.0255,53.0,16.0,15.118958,33.167248,1161.3407,29.574749,0.0,98.78008,0,4,87.9827,38.535
-27.76775,-20.023167,235.0,70.0,11.84725,33.102356,894.18176,8.022,1.0,121.50974,0,4,90.6827,35.835
10.67725,18.813208,1606.0,314.0,10.132646,41.315575,442.16772,35.20225,3.0,92.17711,0,0,89.3327,24.235
-16.42275,-6.937,45.0,9.0,15.302834,29.683691,1344.718,35.13025,1.0,53.954662,0,2,93.0827,42.735
9.951,18.376959,1892.0,439.0,10.32077,43.71263,448.73572,33.5615,2.0,109.18679,0,0,88.3327,25.935
-17.208,-8.2335005,467.0,144.0,13.341333,29.549402,1215.7375,27.94125,2.0,118.387825,0,0,119.2827,41.435
-16.58675,-7.4863334,156.0,41.0,14.293625,30.434793,1202.5491,30.378,2.0,91.06665,0,3,106.0827,39.335
-12.77475,-5.844625,714.0,120.0,9.760813,32.167984,716.9401,17.5685,4.0,77.62838,0,3,104.1327,33.285
-1.54725,4.14675,1118.0,206.0,8.951125,27.211823,906.98334,31.347,24.0,56.178047,0,1,115.9827,31.935
-14.936,-6.0736666,40.0,13.0,16.167437,33.041634,1249.0009,33.9945,0.0,96.579475,0,3,86.7827,38.485
-25.9395,-17.450167,191.0,58.0,13.650375,35.844456,918.3909,12.14275,1.0,121.07955,0,3,88.7827,35.435
-18.3935,-9.399625,150.0,23.0,14.776834,42.620155,762.5098,16.2775,4.0,47.219746,0,3,85.9327,31.085
-16.26825,-7.507958,113.0,31.0,13.705854,29.118643,1228.8315,30.80075,1.0,99.13077,0,0,106.1327,40.435
8.8967495,16.852375,2669.0,513.0,9.75348,42.929047,450.67136,31.61675,21.0,77.870735,0,2,95.2827,27.785
-20.85425,-11.548333,346.0,86.0,14.227688,34.118134,994.44727,20.847,1.0,109.25181,0,4,100.1327,38.785
-27.55525,-18.420292,406.0,123.0,14.7578125,29.762655,1314.7036,22.02975,2.0,119.09761,0,1,111.8827,49.835
-25.47325,-17.190582,358.0,81.0,11.650521,31.490234,911.06274,11.524,5.0,91.4596,0,1,98.8327,36.235
-26.008501,-17.874458,168.0,50.0,13.309521,24.825521,1524.1415,27.60375,1.0,118.74767,0,2,111.9827,45.035
-17.91525,-8.8758335,105.0,26.0,13.947146,28.4302,1290.5966,31.14225,2.0,89.533554,0,4,105.3827,40.785
8.885,17.198542,1023.0,268.0,11.740792,42.822647,526.66345,36.30225,1.0,119.587616,0,3,85.6827,25.835
-14.11575,-5.442333,81.0,19.0,13.819771,29.333086,1239.348,32.9975,1.0,86.841156,0,0,85.4327,41.885000000000005
-17.693,-9.572958,440.0,138.0,12.728708,27.995026,1259.6215,27.77475,2.0,116.29373,0,1,119.9327,42.235
-26.389,-17.762667,55.0,18.0,13.622666,35.4215,899.63495,12.06975,0.0,118.67143,0,2,82.28269999999999,34.135000000000005
-20.128,-10.234375,630.0,127.0,13.888833,40.90907,722.5662,13.8225,4.0,91.824295,0,3,99.1827,32.485
-1.42775,3.585125,854.0,160.0,8.33723,27.600094,820.13007,28.779501,6.0,75.04304,0,4,107.3827,33.135000000000005
-16.86925,-5.8953333,30.0,11.0,17.83575,33.92988,1323.1318,35.69725,0.0,104.446594,0,1,83.1327,38.985
-20.6275,-12.579291,257.0,73.0,12.913,27.621834,1263.7184,26.12175,2.0,109.49351,0,0,112.5827,41.985
-10.15825,-2.1750417,587.0,224.0,11.821667,28.868362,1106.3799,30.792,2.0,147.01996,0,1,115.9827,39.585
-21.563,-12.884916,326.0,89.0,13.327458,28.972893,1212.8129,24.43675,3.0,111.46956,0,3,111.1327,40.935
-14.15325,-5.7557497,69.0,12.0,13.756021,26.728626,1398.4625,37.31225,2.0,50.9787,0,3,88.2827,42.935
6.56525,12.3815,1357.0,331.0,11.191084,43.464737,523.0122,32.31275,11.0,95.68588,0,3,81.28269999999999,29.185
-24.92675,-15.31525,170.0,44.0,14.602604,34.929028,1006.0186,16.87975,2.0,97.34371,0,1,95.9827,39.485
-23.141,-13.195001,482.0,118.0,13.992312,38.567566,816.81506,13.139,4.0,106.99211,0,4,92.6327,32.135000000000005
-14.6595,-6.42675,77.0,21.0,13.437625,29.969612,1166.9696,30.178,0.0,102.27469,0,1,87.1327,41.385000000000005
-22.74525,-15.3723755,187.0,57.0,11.185208,24.60234,1264.9906,22.71875,2.0,113.44083,0,4,101.4827,44.835
10.76675,18.71125,2535.0,586.0,9.672521,44.420307,414.76865,32.541748,3.0,107.15305,0,1,88.9327,26.035
-16.5465,-7.3019166,124.0,35.0,14.633771,29.995071,1258.2349,32.24075,1.0,97.33795,0,3,106.0327,39.685
3.0439024,7.3085365,1279.0,181.0,6.113211,22.462955,779.17224,30.258537,43.0,43.704964,0,2,121.7327,28.935
2.805,7.0278573,1259.0,169.0,6.349047,23.024054,789.0121,30.380714,46.0,38.943348,0,3,122.1827,29.885
-20.948,-13.335584,366.0,93.0,12.608209,27.017252,1304.5344,25.71925,3.0,98.95119,0,2,114.9827,41.785
-5.24325,1.5802916,584.0,149.0,10.571896,28.95002,979.5382,31.2745,5.0,91.33257,0,1,113.9827,34.985
-12.555,-5.1414585,365.0,81.0,11.736604,30.663088,957.2208,25.721,2.0,87.73373,0,1,104.9827,35.985
-28.199,-20.518457,244.0,71.0,13.638646,24.555443,1608.445,27.34325,2.0,112.75421,0,3,117.4827,46.935
-13.58125,-4.647458,238.0,63.0,13.8165,31.67941,1079.4971,30.03225,1.0,96.23608,0,2,105.8327,37.235
-11.76225,-3.1749582,462.0,116.0,13.615417,32.916103,1042.837,29.60175,3.0,102.86142,0,2,111.8327,37.285
-3.8355,2.641375,708.0,183.0,10.071417,28.279377,985.9156,31.7785,18.0,85.66731,0,3,117.3327,33.585
8.48775,16.548708,1379.0,422.0,12.421791,42.62688,565.9286,37.628498,1.0,132.93372,0,3,83.3327,27.285
-23.574,-15.5455,288.0,93.0,12.896271,37.350723,813.4929,10.9535,2.0,123.14662,0,4,80.8327,31.385
-16.067,-5.8438334,33.0,12.0,17.048376,32.98244,1317.9061,35.62225,0.0,106.13504,0,3,84.6327,39.335
-20.0825,-11.002833,91.0,25.0,13.75275,27.469378,1343.5668,29.98325,1.0,101.379105,0,0,103.9327,42.735
-22.08125,-14.297583,246.0,75.0,12.952833,30.02929,1163.6512,21.05275,1.0,123.38539,0,1,102.7327,46.435
-11.5135,-4.591708,889.0,178.0,10.338729,39.673553,588.55634,14.546,9.0,82.0036,0,4,96.6827,28.985
-2.443,3.5370417,968.0,206.0,9.444896,27.76053,934.14966,31.57975,16.0,66.22201,0,0,115.0827,32.635000000000005
-23.9085,-14.5703335,96.0,26.0,15.25325,37.52614,943.2823,16.7385,1.0,102.49415,0,0,85.9327,33.735
-17.09625,-7.5385,741.0,124.0,12.944104,39.536053,672.35895,15.64375,4.0,80.01415,0,1,103.1327,32.735
-24.081,-14.528916,77.0,21.0,15.328792,39.11354,884.23724,15.1095,1.0,92.24936,0,2,84.3827,32.785
-28.8,-19.73675,310.0,89.0,15.549812,29.701714,1423.5673,23.55325,2.0,117.664795,0,4,110.1827,48.185
-24.65525,-14.8415,464.0,110.0,13.851313,37.34061,843.7559,12.43925,3.0,104.433685,0,1,94.3827,33.585
-17.00375,-8.074917,214.0,64.0,13.795834,30.211784,1165.8802,28.66,1.0,105.293846,0,4,107.2827,39.335
-30.79575,-21.788042,295.0,78.0,14.694959,26.456072,1562.5616,24.749,2.0,114.69449,0,0,105.9327,48.735
-7.1265025,-1.1316941,520.0,183.0,8.928597,23.801096,1086.7141,30.386885,2.0,131.08961,0,1,117.6827,38.185
-27.4775,-18.271833,357.0,114.0,14.426666,28.105995,1393.3853,23.852,2.0,125.2474,0,0,112.4327,49.335
-29.28925,-21.113832,240.0,76.0,13.901521,28.140589,1368.8079,20.111,1.0,120.87771,0,2,99.4827,49.535
-16.4335,-7.66775,71.0,21.0,13.83475,28.670828,1272.1267,31.82025,0.0,109.84118,0,3,103.8827,41.135000000000005
-17.1895,-7.8983335,45.0,12.0,15.090459,31.332869,1233.5608,30.97225,0.0,85.22121,0,4,90.5327,41.685
-16.12975,-6.487625,35.0,10.0,15.972563,32.059418,1264.573,33.692,0.0,90.07727,0,2,89.0827,40.935
-24.17525,-14.834084,88.0,24.0,15.290605,37.801483,932.15894,16.2745,1.0,102.76186,0,4,85.5327,33.785
-5.432,1.3199166,553.0,151.0,10.669729,28.758602,999.8635,31.669,3.0,102.32215,0,2,114.2327,35.535
-26.1395,-17.897375,242.0,68.0,13.989354,27.112728,1451.8796,25.4575,1.0,114.27414,0,4,112.0827,46.735
-18.759,-10.3671255,51.0,18.0,13.930667,29.113504,1269.8325,29.0905,0.0,106.24686,0,0,97.0827,42.985
-22.1885,-12.124208,490.0,117.0,14.322854,40.266953,777.1367,13.38125,4.0,105.68103,0,2,92.2327,31.135
-20.303,-11.783167,239.0,65.0,13.438042,27.422476,1319.4319,28.70075,3.0,104.85198,0,3,108.8827,41.435
-19.4655,-9.482542,656.0,141.0,13.672083,42.271175,671.69885,12.87825,4.0,95.67322,0,3,99.9827,30.885
-16.517,-7.1500416,301.0,84.0,14.0633955,30.845007,1148.9777,29.07675,3.0,98.91966,0,4,107.5327,38.385000000000005
-24.90675,-16.706875,168.0,49.0,13.783625,27.12658,1407.5934,25.9055,1.0,117.722496,0,3,105.5827,46.035
-16.274,-7.4125834,495.0,156.0,13.029417,29.364216,1185.3397,28.09775,2.0,124.21834,0,3,117.2827,40.985
-24.21725,-17.096584,171.0,22.0,11.213854,28.659594,1023.7934,14.9105,5.0,36.896008,0,3,75.9827,34.785
1.9894999,6.908,1551.0,246.0,7.997875,25.605286,848.68756,33.22475,44.0,53.597157,0,1,114.9827,27.685
-22.93425,-13.3915415,109.0,30.0,15.452084,38.63359,920.42334,17.06225,0.0,109.74125,0,1,92.1327,36.735
-15.606,-5.181667,91.0,22.0,16.3945,32.25581,1278.637,35.2205,1.0,88.93003,0,2,82.28269999999999,41.085
-16.7385,-8.091291,477.0,151.0,12.828354,28.673761,1216.305,28.0005,1.0,120.611916,0,0,119.5327,41.335
0.14225,4.816583,822.0,192.0,7.808396,27.902824,744.42,28.1265,3.0,93.653885,0,3,105.4327,32.635000000000005
-16.9985,-8.336708,88.0,25.0,13.424604,28.090675,1264.6831,30.79175,0.0,104.90515,0,4,105.1327,41.085
-21.7905,-13.121958,580.0,132.0,12.529813,36.318825,795.2099,12.709,4.0,100.62764,0,1,95.4827,32.785
-16.26625,-5.6629167,57.0,16.0,17.04423,32.77421,1324.5687,35.73875,1.0,94.13091,0,2,82.9827,40.035
-16.61025,-7.4584165,483.0,155.0,13.199104,29.134521,1225.4181,28.69375,2.0,120.31458,0,1,120.0827,41.335
-25.599,-17.322208,46.0,17.0,13.54573,34.708385,934.80133,13.42825,0.0,126.26187,0,1,80.9827,33.585
-19.574,-11.051708,428.0,115.0,12.709458,37.168953,801.21094,14.61975,2.0,118.07051,0,1,90.5827,31.335
-19.03225,-10.252874,158.0,32.0,14.66475,40.2994,830.35675,17.35725,4.0,67.6947,0,4,86.4827,31.985
-14.13225,-4.9539165,703.0,135.0,13.230771,41.325172,655.3162,17.884,3.0,85.588295,0,0,102.0327,32.035
-12.16625,-5.141542,784.0,156.0,10.500667,39.22257,613.9601,14.60575,7.0,84.07469,0,4,95.6827,29.185
-10.32425,-3.836542,538.0,117.0,11.383583,43.08903,558.7501,16.0945,9.0,76.70479,0,4,82.53269999999999,29.535
-14.475,-5.602542,461.0,95.0,12.463646,32.28213,921.42584,24.1335,0.0,91.091095,0,3,102.9827,35.785
-23.22125,-13.825583,753.0,141.0,12.510959,36.437916,763.1471,11.11375,5.0,85.928,0,1,101.0827,33.285
-27.321001,-19.088875,246.0,68.0,14.157708,28.14374,1395.2007,22.984,1.0,117.45704,0,0,106.4827,47.385000000000005
0.596,5.273958,1448.0,244.0,7.5425415,25.91449,785.7479,29.7015,27.0,60.742435,0,4,109.6327,29.185
-24.98425,-16.252625,477.0,112.0,12.562917,35.125305,841.4251,10.78175,4.0,102.748955,0,2,95.3827,34.135000000000005
-26.54375,-18.062666,175.0,52.0,13.684438,35.591835,925.02075,11.9045,1.0,118.24526,0,2,87.5327,34.585
-2.3525,3.3699584,896.0,196.0,8.947771,26.86393,933.61017,30.95525,25.0,66.60424,0,2,117.6827,32.585
-19.0655,-7.7455416,734.0,134.0,15.092625,42.29255,699.8615,16.62075,3.0,86.18314,0,1,101.9827,33.285
-16.75125,-8.652792,466.0,135.0,12.894292,29.51196,1183.4045,26.9405,1.0,114.97815,0,2,116.2827,40.935
-27.41725,-19.201374,229.0,69.0,14.364729,28.382061,1409.1333,23.19475,1.0,124.40813,0,0,107.1827,47.185
-15.77325,-5.403917,24.0,9.0,17.695707,34.964153,1253.8324,34.83775,0.0,93.20337,0,1,84.0327,37.885000000000005
6.06,12.566417,2330.0,442.0,9.0875,40.996086,479.95044,28.22675,10.0,88.7483,0,0,93.8827,27.685
-14.64275,-5.826958,182.0,48.0,14.165313,33.11103,1045.288,28.1385,1.0,94.5413,0,1,104.1327,37.535
-17.083,-8.788584,115.0,25.0,13.282646,28.518066,1226.8881,29.49325,1.0,83.68847,0,2,87.6827,42.235
-5.87875,0.6641666,626.0,115.0,10.717292,29.072514,970.36554,30.98525,6.0,74.17101,0,3,109.1327,34.685
-18.87225,-10.191583,281.0,66.0,13.908667,41.269253,761.99554,14.83,4.0,93.13911,0,4,87.8827,30.685
3.7095,9.008041,1673.0,311.0,8.671687,30.218096,717.70447,32.4065,39.0,62.13306,0,4,118.8327,27.185
-12.555,-5.934167,489.0,103.0,11.459375,41.519096,603.6466,15.04525,6.0,73.805,0,4,82.8327,29.585
-18.6165,-11.6015835,62.0,22.0,11.34875,24.631971,1294.8899,27.45675,0.0,119.33143,0,2,99.9327,43.135000000000005
-1.746,4.3445415,972.0,170.0,9.700729,29.160215,881.1482,31.521,14.0,64.26599,0,2,111.4327,32.235
-1.3405,3.9603333,954.0,169.0,8.9415,28.907892,817.66864,29.5905,10.0,67.290596,0,1,109.1827,32.535
-5.694,0.81279165,585.0,166.0,10.6067915,28.652098,1016.82587,31.32525,7.0,100.736595,0,2,115.2327,35.585
-16.087,-7.9635415,86.0,23.0,13.909854,30.762955,1182.2151,29.12925,1.0,95.54064,0,4,98.8327,40.785
-15.26525,-6.6491666,85.0,22.0,14.41075,31.651283,1158.1584,30.2645,1.0,95.31078,0,0,99.5827,40.385000000000005
-21.2965,-12.79175,213.0,65.0,14.27902,38.330883,862.0665,15.9555,2.0,115.60434,0,4,80.2327,31.885
-21.245,-12.551042,132.0,30.0,13.95,37.562855,865.84216,15.89275,2.0,81.417366,0,4,86.3327,32.535
1.757,6.6282916,1558.0,243.0,7.8319583,25.466883,836.52893,32.5105,44.0,53.47224,0,1,114.9327,27.535
-23.605,-14.315792,335.0,82.0,13.942312,38.211987,836.5819,12.88175,2.0,106.868996,0,2,94.4327,34.635000000000005
-16.619501,-5.262917,38.0,10.0,17.977604,34.438206,1292.1215,35.583,0.0,87.93386,0,1,81.0827,39.985
-23.0285,-14.807333,108.0,33.0,14.067458,35.069576,987.47644,17.0845,0.0,118.244736,0,0,89.8327,38.335
-23.302,-13.905292,466.0,116.0,13.481709,38.657505,789.93744,11.57275,4.0,108.481,0,2,91.9827,30.835
-15.233,-6.630875,454.0,135.0,12.914625,30.755331,1091.5066,26.7585,2.0,113.61201,0,0,114.6327,39.285
-26.98625,-18.597916,227.0,69.0,12.961333,35.463863,886.1207,9.56175,1.0,122.622246,0,4,89.9827,35.535
-2.08625,3.8265,1008.0,179.0,9.207188,27.662502,924.45966,31.19775,23.0,54.386684,0,1,116.6327,32.035
-16.9955,-7.826875,37.0,12.0,14.674146,28.534765,1362.3624,34.43,0.0,95.39787,0,3,102.1327,41.585
1.888,6.9184585,1545.0,249.0,8.180979,25.978167,851.2036,33.37975,43.0,54.35886,0,2,114.9827,27.935
-15.9452505,-6.705375,35.0,9.0,15.249437,29.667877,1345.78,35.45525,0.0,78.0962,0,4,90.0327,42.185
-8.45025,-1.1086667,532.0,119.0,11.438292,30.105719,988.4704,29.5435,4.0,87.38561,0,4,111.1327,35.785
-3.94975,1.787125,1109.0,192.0,9.109458,29.264751,814.2122,27.178,16.0,64.905136,0,2,110.8327,31.935
8.27625,16.61246,1148.0,351.0,12.675292,40.104702,613.75946,39.881752,1.0,132.97345,0,1,81.78269999999999,27.085
-6.355,0.29462495,815.0,161.0,10.362125,30.984669,859.8108,27.08775,9.0,71.70875,0,4,112.1327,33.785
-15.32,-5.664208,13.0,5.0,16.25496,32.556473,1258.2095,34.6085,0.0,80.47134,0,4,92.5827,40.235
-1.12425,4.1374164,1507.0,272.0,8.337375,26.223108,871.9906,30.66975,34.0,58.16808,0,0,115.7827,30.635
-18.4115,-10.477,55.0,19.0,13.266833,28.09832,1271.8164,28.80425,0.0,108.12775,0,0,97.9327,42.935
-15.45575,-6.5225,743.0,142.0,12.616813,40.376385,645.2138,15.79225,4.0,84.19194,0,1,102.4327,31.985
-20.84325,-12.394792,439.0,94.0,12.160521,32.585987,897.39685,16.475,2.0,96.372986,0,0,102.1327,37.735
-11.2175,-4.13725,575.0,174.0,11.701667,30.645071,1026.1097,26.967,2.0,111.49265,0,3,114.0327,37.335
-26.008501,-17.874458,168.0,50.0,13.309521,24.825521,1524.1415,27.60375,1.0,118.74767,0,2,111.9327,45.085
9.02375,17.185875,1024.0,290.0,11.719812,41.012066,556.0516,37.60025,3.0,123.34321,0,3,85.1827,25.785
-3.67975,2.853375,829.0,151.0,10.376625,30.787975,875.1837,30.02375,10.0,67.423485,0,4,111.7327,33.485
-22.90625,-15.40425,658.0,149.0,10.943916,32.810177,817.2099,10.449,7.0,95.52968,0,0,95.6327,31.785
-22.7675,-14.334625,112.0,33.0,13.138104,24.974298,1481.3544,29.839,1.0,105.79644,0,0,109.9827,44.335
-1.08725,3.4644167,1442.0,222.0,7.481437,26.025558,775.4333,27.65925,26.0,60.554462,0,4,109.6827,30.235
-22.47325,-13.854458,101.0,32.0,14.763979,36.420547,977.7506,18.06425,0.0,122.04691,0,0,89.2827,38.085
1.4514999,6.454708,1304.0,192.0,7.5615416,24.120136,854.33246,32.801,43.0,46.89921,0,0,111.6827,28.835
-23.37425,-15.951417,303.0,85.0,12.521292,29.528736,1157.1484,19.0295,1.0,113.77809,0,1,101.6827,46.685
-15.43475,-5.783375,35.0,11.0,16.918562,33.810753,1257.465,34.604248,0.0,92.0298,0,0,87.8327,39.185
8.9502735,12.934153,1147.0,208.0,6.3924866,28.320946,613.7614,31.521858,23.0,62.279915,0,2,118.8827,25.035
-22.47075,-13.010458,471.0,101.0,13.304229,34.346348,900.7208,16.26475,2.0,96.602234,0,4,101.6827,37.785
-27.2125,-18.841084,263.0,71.0,14.146563,27.997473,1399.6084,23.3155,1.0,114.93189,0,4,105.9827,47.785
-17.9455,-9.455417,456.0,136.0,12.989041,28.954134,1206.2986,26.91525,1.0,118.16641,0,4,117.5327,41.535
-26.25725,-17.991083,210.0,61.0,13.246166,24.43942,1540.189,27.94275,1.0,119.13093,0,3,114.1327,44.285
-19.62275,-11.564625,306.0,81.0,12.485771,27.657806,1218.7345,25.521,1.0,108.20867,0,1,113.6327,41.585
-27.8895,-19.361292,172.0,53.0,13.5530205,34.366257,963.80304,11.5475,0.0,121.544876,0,3,88.3327,36.185
0.92,6.5612082,1406.0,328.0,8.69775,34.449265,575.0626,26.168,19.0,77.07015,0,1,77.28269999999999,31.485
-21.563,-12.884916,326.0,89.0,13.327458,28.972893,1212.8129,24.43675,3.0,111.46956,0,3,111.1327,40.835
-25.0565,-16.813833,189.0,53.0,13.471479,25.526493,1481.1471,27.718,1.0,114.07729,0,2,112.7327,44.235
-3.608,2.4710834,591.0,139.0,9.95225,28.99713,927.96173,30.7135,6.0,82.43325,0,0,112.1827,34.985
-17.14375,-7.4726663,169.0,40.0,14.694583,32.78431,1091.3102,27.67825,2.0,90.96779,0,0,101.6327,38.835
-6.355,0.29462495,815.0,161.0,10.362125,30.984669,859.8108,27.08775,9.0,71.70875,0,4,112.0827,33.785
9.909,13.771375,3430.0,783.0,5.729854,38.78993,324.00537,24.6805,29.0,97.36013,0,2,120.7327,22.685
-2.4525,2.7739582,1547.0,262.0,8.470958,27.171408,858.49,28.7235,32.0,55.823418,0,0,116.2827,30.985
-24.23925,-16.2295,254.0,71.0,12.542666,24.211187,1467.1959,27.566,1.0,110.86825,0,3,115.0327,43.485
8.15775,13.793292,1782.0,426.0,8.989438,44.396122,430.09885,28.406,7.0,91.832115,0,3,91.1827,27.135
1.52925,6.5885415,1523.0,224.0,8.377292,27.538311,805.05963,31.949749,44.0,48.24554,0,0,113.8827,26.985
-15.06625,-5.5266247,16.0,5.0,15.299209,28.894506,1398.6006,37.88225,0.0,76.08218,0,0,92.3827,42.435
8.092,16.667833,903.0,303.0,13.24425,39.750736,650.8419,41.41025,2.0,135.94,0,0,80.0827,26.785
-15.33375,-7.453417,479.0,141.0,12.222709,29.422356,1112.5631,26.2085,2.0,112.59476,0,1,115.3327,39.985
-22.39975,-13.394375,599.0,139.0,12.951292,36.69675,800.0084,12.893,4.0,101.31569,0,0,94.6827,32.485
-26.812,-17.685291,46.0,16.0,15.007688,36.419353,959.01996,14.396,0.0,122.82482,0,3,82.9327,35.235
1.42375,6.83625,964.0,231.0,8.052604,29.02153,714.418,29.17075,7.0,96.31536,0,1,103.9327,30.935
1.76025,7.4575,1240.0,292.0,10.739229,45.280724,478.29532,25.47725,13.0,87.262405,0,3,81.3327,29.335
-17.3325,-9.177834,271.0,60.0,13.01325,39.008545,771.4556,16.0275,4.0,84.234344,0,4,87.6327,30.885
8.434,16.551874,1249.0,383.0,12.441999,41.863007,574.8381,38.15475,2.0,133.32178,0,3,83.2327,26.835
-23.449,-14.557542,408.0,113.0,13.403749,37.15755,862.8729,12.62375,2.0,118.06102,0,2,91.0827,32.685
-26.85125,-18.154875,194.0,58.0,13.935187,35.957134,928.26184,11.90375,1.0,119.40348,0,2,88.2327,35.085
-22.64025,-13.975875,255.0,80.0,13.226376,27.538168,1298.9829,25.389,1.0,115.54424,0,0,111.7327,41.485
-26.54225,-18.658041,202.0,53.0,13.470291,24.633417,1566.5382,28.140749,2.0,105.228226,0,2,116.3327,47.035
-14.1595,-5.661083,463.0,96.0,12.3047495,32.10193,924.4113,24.17075,1.0,88.26973,0,4,103.5827,35.635000000000005
-17.0155,-7.4857497,36.0,10.0,15.407562,31.297895,1263.7866,32.21325,0.0,85.28029,0,0,91.5327,41.935
-6.22175,-0.8802916,1280.0,212.0,8.149312,27.678032,777.4103,23.2215,20.0,63.040237,0,1,110.4327,31.335
-6.0165,-0.7250833,1234.0,206.0,8.15873,27.615519,783.2793,23.5275,18.0,63.68246,0,1,110.2327,31.585
-13.74575,-5.128667,14.0,5.0,14.424396,30.133064,1248.8472,34.12325,0.0,83.107994,0,3,90.7827,40.385000000000005
-28.06,-19.345167,53.0,20.0,14.098875,34.711544,960.00116,12.55725,0.0,131.59673,0,1,79.78269999999999,34.735
-8.154,-1.5079167,713.0,227.0,10.530603,27.92782,1044.8784,29.5525,7.0,112.45755,0,0,117.7827,36.535
-28.94875,-20.273293,68.0,25.0,14.235875,35.191803,947.34393,11.5035,0.0,129.87756,0,1,79.1827,35.785
-17.129,-7.5657916,63.0,16.0,15.973562,34.116783,1146.7975,29.69125,1.0,80.760025,0,2,96.0327,40.135000000000005
-21.804,-12.91125,267.0,73.0,13.710021,28.12211,1292.447,26.94775,3.0,104.95657,0,3,109.4327,41.385000000000005
-17.419,-7.9942503,323.0,90.0,13.832375,29.987425,1171.3516,28.70825,3.0,105.14137,0,1,108.9827,39.235
-1.47775,3.1010833,989.0,185.0,7.7453957,26.711716,778.8188,27.5185,9.0,74.18397,0,4,107.3327,32.335
-24.52175,-15.073667,299.0,74.0,13.46525,35.135296,899.6362,13.80225,1.0,104.56855,0,2,98.2327,37.635000000000005
-6.60425,0.018000046,864.0,176.0,10.618896,47.926235,448.07162,15.5525,10.0,78.0352,0,0,85.4327,28.085
